date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:21:04	16604/16604	---MCZ	200	added ('OK')	text/css	etag:W/%22873c1bec40b9e43d15617f75597d2f80%22	https://learnplus.demo.frontendmatter.com/assets/css/fullcalendar.css	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/css/fullcalendar.css	(from https://learnplus.demo.frontendmatter.com/ui-calendar.html)
19:21:04	62309/62309	---MCZ	200	added ('OK')	text/html	etag:W/%22e0514e3266773e2f8ab5eb38306d705c%22	https://learnplus.demo.frontendmatter.com/fixed-ui-calendar.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-calendar.html	(from https://learnplus.demo.frontendmatter.com/ui-calendar.html)
19:21:05	120104/120104	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c8d63af88becdb4a47c6d6430bb6f69a%22	https://learnplus.demo.frontendmatter.com/assets/vendor/fullcalendar.min.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/vendor/fullcalendar.min.js	(from https://learnplus.demo.frontendmatter.com/ui-calendar.html)
19:21:05	20831/20831	---MCZ	200	added ('OK')	application/javascript	etag:W/%2285da57dd2a7ed3ab8ba88d40dc87ddb6%22	https://learnplus.demo.frontendmatter.com/assets/js/fullcalendar.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/fullcalendar.js	(from https://learnplus.demo.frontendmatter.com/ui-calendar.html)
19:21:06	3476/3476	---MCZ	200	added ('OK')	text/css	etag:W/%22dd7db4d8ee4cbbb2461857bad6d44d1b%22	https://learnplus.demo.frontendmatter.com/assets/css/nestable.css	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/css/nestable.css	(from https://learnplus.demo.frontendmatter.com/ui-nestable.html)
19:21:06	69084/69084	---MCZ	200	added ('OK')	text/html	etag:W/%22f5a252733293f90fabac1304f44d3748%22	https://learnplus.demo.frontendmatter.com/fixed-ui-nestable.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-nestable.html	(from https://learnplus.demo.frontendmatter.com/ui-nestable.html)
19:21:07	17600/17600	---MCZ	200	added ('OK')	application/javascript	etag:W/%22eb5545f81d16e25f8b61c2e0187d55df%22	https://learnplus.demo.frontendmatter.com/assets/vendor/jquery.nestable.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/vendor/jquery.nestable.js	(from https://learnplus.demo.frontendmatter.com/ui-nestable.html)
19:21:07	1344/1344	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e5d19cdbe5f15fc738ba48176d9ffd29%22	https://learnplus.demo.frontendmatter.com/assets/js/nestable.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/nestable.js	(from https://learnplus.demo.frontendmatter.com/ui-nestable.html)
19:21:08	3366/3366	---MCZ	200	added ('OK')	text/css	etag:W/%222e60a1b7b025fca31f4d0d7936e45558%22	https://learnplus.demo.frontendmatter.com/assets/css/fancytree.css	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/css/fancytree.css	(from https://learnplus.demo.frontendmatter.com/ui-tree.html)
19:21:09	72690/72690	---MCZ	200	added ('OK')	text/html	etag:W/%229186a109ff5e44f51bf749d7c995a66e%22	https://learnplus.demo.frontendmatter.com/fixed-ui-tree.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-tree.html	(from https://learnplus.demo.frontendmatter.com/ui-tree.html)
19:21:09	240427/240427	---M-Z	200	added ('OK')	application/javascript	etag:W/%223ab2b-f2UO4wxqTT7qBAMgObIP9ymXVZs%22	https://cdn.jsdelivr.net/jquery.ui/1.11.4/jquery-ui.min.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/cdn.jsdelivr.net/jquery.ui/1.11.4/jquery-ui.min.js	(from https://learnplus.demo.frontendmatter.com/ui-tree.html)
19:21:10	124966/124966	---MCZ	200	added ('OK')	application/javascript	etag:W/%22df2e4d2cae5b8884b151ddd552a62789%22	https://learnplus.demo.frontendmatter.com/assets/vendor/jquery.fancytree-all.min.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/vendor/jquery.fancytree-all.min.js	(from https://learnplus.demo.frontendmatter.com/ui-tree.html)
19:21:10	2080/2080	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ad160753cd6632d750b16bb2467bb02b%22	https://learnplus.demo.frontendmatter.com/assets/js/fancytree.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/fancytree.js	(from https://learnplus.demo.frontendmatter.com/ui-tree.html)
19:21:11	6635/6635	---MCZ	200	added ('OK')	text/css	etag:W/%22bcce7128a1b0e30668b2040766b05540%22	https://learnplus.demo.frontendmatter.com/assets/vendor/jquery-jvectormap.css	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/vendor/jquery-jvectormap.css	(from https://learnplus.demo.frontendmatter.com/ui-maps-vector.html)
19:21:11	386/386	---M--	200	added ('OK')	text/css	etag:%225ef933badcdac523eabaabd6fdeb6c1c%22	https://learnplus.demo.frontendmatter.com/assets/css/jvectormap.css	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/css/jvectormap.css	(from https://learnplus.demo.frontendmatter.com/ui-maps-vector.html)
19:21:12	66644/66644	---MCZ	200	added ('OK')	text/html	etag:W/%22add698630a02a586be62767bb3fc28c3%22	https://learnplus.demo.frontendmatter.com/fixed-ui-maps-vector.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-maps-vector.html	(from https://learnplus.demo.frontendmatter.com/ui-maps-vector.html)
19:21:12	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:21:11%20GMT	https://learnplus.demo.frontendmatter.com/tutorials/data-visualization/	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/tutorials/data-visualization/index.html	(from https://learnplus.demo.frontendmatter.com/ui-maps-vector.html)
19:21:12	57116/57116	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc51554941878876bf6c74be1d5d202%22	https://learnplus.demo.frontendmatter.com/assets/vendor/jquery.jvectormap.min.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/vendor/jquery.jvectormap.min.js	(from https://learnplus.demo.frontendmatter.com/ui-maps-vector.html)
19:21:12	144313/144313	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f465bcacd899838c42ce637a911caa5%22	https://learnplus.demo.frontendmatter.com/assets/data/vector-maps/custom/jquery-jvectormap-world-mill-en.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/data/vector-maps/custom/jquery-jvectormap-world-mill-en.js	(from https://learnplus.demo.frontendmatter.com/ui-maps-vector.html)
19:21:13	72713/72713	---MCZ	200	added ('OK')	application/javascript	etag:W/%227b4ca03b51b5f15a398982c094f683a6%22	https://learnplus.demo.frontendmatter.com/assets/data/vector-maps/custom/jquery-jvectormap-de-merc-en.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/data/vector-maps/custom/jquery-jvectormap-de-merc-en.js	(from https://learnplus.demo.frontendmatter.com/ui-maps-vector.html)
19:21:14	59903/59903	---MCZ	200	added ('OK')	application/javascript	etag:W/%2239dce30f6aa26be42b7324dee4c1288d%22	https://learnplus.demo.frontendmatter.com/assets/data/vector-maps/custom/jquery-jvectormap-es-merc-en.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/data/vector-maps/custom/jquery-jvectormap-es-merc-en.js	(from https://learnplus.demo.frontendmatter.com/ui-maps-vector.html)
19:21:14	68168/68168	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dd544d526ccd90edb010a64f519d96c9%22	https://learnplus.demo.frontendmatter.com/assets/data/vector-maps/custom/jquery-jvectormap-fr-merc-en.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/data/vector-maps/custom/jquery-jvectormap-fr-merc-en.js	(from https://learnplus.demo.frontendmatter.com/ui-maps-vector.html)
19:21:14	112067/112067	---MCZ	200	added ('OK')	application/javascript	etag:W/%229043f2fb5180a7100369a0029ff38012%22	https://learnplus.demo.frontendmatter.com/assets/data/vector-maps/custom/jquery-jvectormap-us-aea-en.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/data/vector-maps/custom/jquery-jvectormap-us-aea-en.js	(from https://learnplus.demo.frontendmatter.com/ui-maps-vector.html)
19:21:15	114166/114166	---MCZ	200	added ('OK')	application/javascript	etag:W/%2208f458cec03572654d8fc4d59889786e%22	https://learnplus.demo.frontendmatter.com/assets/data/vector-maps/custom/jquery-jvectormap-us-lcc-en.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/data/vector-maps/custom/jquery-jvectormap-us-lcc-en.js	(from https://learnplus.demo.frontendmatter.com/ui-maps-vector.html)
19:21:15	5601/5601	---MCZ	200	added ('OK')	application/javascript	etag:W/%2278946db8d2819b4d7b51e5bb0efa856d%22	https://learnplus.demo.frontendmatter.com/assets/data/vector-maps/custom/mall-map.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/data/vector-maps/custom/mall-map.js	(from https://learnplus.demo.frontendmatter.com/ui-maps-vector.html)
19:21:15	3130/3130	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ae4e27e5b74b59aa3f28aee52e39ef50%22	https://learnplus.demo.frontendmatter.com/assets/data/vector-maps/data/gdp-data.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/data/vector-maps/data/gdp-data.js	(from https://learnplus.demo.frontendmatter.com/ui-maps-vector.html)
19:21:16	27813/27813	---MCZ	200	added ('OK')	application/javascript	etag:W/%223cdcec4ab5a326903409317ca2ca9b08%22	https://learnplus.demo.frontendmatter.com/assets/js/vector-maps.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/vector-maps.js	(from https://learnplus.demo.frontendmatter.com/ui-maps-vector.html)
19:21:16	19582/19582	---MCZ	200	added ('OK')	text/css	etag:W/%22df6f1d5bd93d4090647ca1eb4abcc913%22	https://learnplus.demo.frontendmatter.com/assets/css/sweetalert.css	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/css/sweetalert.css	(from https://learnplus.demo.frontendmatter.com/ui-sweet-alert.html)
19:21:17	70796/70796	---MCZ	200	added ('OK')	text/html	etag:W/%22886374194b5fc510c09de058c36dea6b%22	https://learnplus.demo.frontendmatter.com/fixed-ui-sweet-alert.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-ui-sweet-alert.html	(from https://learnplus.demo.frontendmatter.com/ui-sweet-alert.html)
19:21:17	16977/16977	---MCZ	200	added ('OK')	application/javascript	etag:W/%220068f44b0aa1b83fa7679860ceb26590%22	https://learnplus.demo.frontendmatter.com/assets/vendor/sweetalert.min.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/vendor/sweetalert.min.js	(from https://learnplus.demo.frontendmatter.com/ui-sweet-alert.html)
19:21:18	1871/1871	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f8d98f41e28165f9349dbb62f1f0e7c3%22	https://learnplus.demo.frontendmatter.com/assets/js/sweetalert.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/sweetalert.js	(from https://learnplus.demo.frontendmatter.com/ui-sweet-alert.html)
19:21:18	66950/66950	---MCZ	200	added ('OK')	text/html	etag:W/%224fa9869d26b1d3981e0f944fa49f3ae0%22	https://learnplus.demo.frontendmatter.com/fixed-student-pay.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-pay.html	(from https://learnplus.demo.frontendmatter.com/fixed-student-dashboard.html)
19:21:18	81637/81637	---MCZ	200	added ('OK')	text/html	etag:W/%22cec80f4346f7b9e73ae7149dd251eab0%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-courses.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-courses.html	(from https://learnplus.demo.frontendmatter.com/fixed-student-dashboard.html)
19:21:19	66527/66527	---MCZ	200	added ('OK')	text/html	etag:W/%226a1a65dc6e29816853df4f52bdbd2315%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-quizzes.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-quizzes.html	(from https://learnplus.demo.frontendmatter.com/fixed-student-dashboard.html)
19:21:19	71114/71114	---MCZ	200	added ('OK')	text/html	etag:W/%22fbb82a2f82b2f3b31b570958713029de%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-earnings.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-earnings.html	(from https://learnplus.demo.frontendmatter.com/fixed-student-dashboard.html)
19:21:20	71026/71026	---MCZ	200	added ('OK')	text/html	etag:W/%225e20015c1cd57c8e4fce282094f3c52e%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-statement.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-statement.html	(from https://learnplus.demo.frontendmatter.com/fixed-student-dashboard.html)
19:21:21	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:21:11%20GMT	https://learnplus.demo.frontendmatter.com/fixed-student-signup.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-signup.html	(from https://learnplus.demo.frontendmatter.com/fixed-student-account-billing-upgrade.html)
19:21:21	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:21:11%20GMT	https://learnplus.demo.frontendmatter.com/fixed-student-student-take-course.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-student-take-course.html	(from https://learnplus.demo.frontendmatter.com/fixed-student-my-courses.html)
19:21:22	83916/83916	---MCZ	200	added ('OK')	text/html	etag:W/%22fbbc27f0cef1302502bae7ffe3daeb53%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-forum.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-forum.html	(from https://learnplus.demo.frontendmatter.com/instructor-forum.html)
19:21:22	83430/83430	---MCZ	200	added ('OK')	text/html	etag:W/%2221cc4ff92521d74350e477826eaa0972%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-messages.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-messages.html	(from https://learnplus.demo.frontendmatter.com/instructor-messages.html)
19:21:22	74339/74339	---MCZ	200	added ('OK')	text/html	etag:W/%223c824c9f42db1564e8cb9f3068cb53ac%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-account-edit.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-account-edit.html	(from https://learnplus.demo.frontendmatter.com/instructor-account-edit.html)
19:21:23	1508/1508	---MCZ	200	added ('OK')	application/javascript	etag:W/%221e30a4fc3271ffa0f328c9b261dbfd29%22	https://learnplus.demo.frontendmatter.com/assets/js/page.instructor-earnings.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/js/page.instructor-earnings.js	(from https://learnplus.demo.frontendmatter.com/instructor-earnings.html)
19:21:23	56565/56565	---MCZ	200	added ('OK')	text/html	etag:W/%2202b2a281be649ec1a0c5e1b48cc8ba01%22	https://learnplus.demo.frontendmatter.com/instructor-lesson-add.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/instructor-lesson-add.html	(from https://learnplus.demo.frontendmatter.com/instructor-course-edit.html)
19:21:24	76185/76185	---MCZ	200	added ('OK')	text/html	etag:W/%22630272de175056f7f2e7c1987bd68770%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-course-edit.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-course-edit.html	(from https://learnplus.demo.frontendmatter.com/instructor-course-edit.html)
19:21:24	83427/83427	---MCZ	200	added ('OK')	text/html	etag:W/%226e9c4e7af4ac62ad547e91578feb3c47%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-messages-2.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-messages-2.html	(from https://learnplus.demo.frontendmatter.com/instructor-messages-2.html)
19:21:25	68618/68618	---MCZ	200	added ('OK')	text/html	etag:W/%225c403b011ab1c60ff0a479bfbc8f1556%22	https://learnplus.demo.frontendmatter.com/instructor-quiz-edit.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/instructor-quiz-edit.html	(from https://learnplus.demo.frontendmatter.com/instructor-courses.html)
19:21:25	60658/60658	---MCZ	200	added ('OK')	text/html	etag:W/%22bd2ce973e78c3f6f792a8dba6bb8517b%22	https://learnplus.demo.frontendmatter.com/instructor-review-quiz.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/instructor-review-quiz.html	(from https://learnplus.demo.frontendmatter.com/instructor-quizzes.html)
19:21:26	71907/71907	---MCZ	200	added ('OK')	text/html	etag:W/%228d6e45c192751d7f5bafdd3e014f8d35%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-forum-thread.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-forum-thread.html	(from https://learnplus.demo.frontendmatter.com/instructor-forum-thread.html)
19:21:26	69919/69919	---MCZ	200	added ('OK')	text/html	etag:W/%22bd5534c1640df14b665588b5fa780353%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-forum-ask.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-forum-ask.html	(from https://learnplus.demo.frontendmatter.com/instructor-forum-ask.html)
19:21:27	62856/62856	---MCZ	200	added ('OK')	text/html	etag:W/%224a569d2a4540137fb7b7d20d60bd02bb%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-help-center.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-help-center.html	(from https://learnplus.demo.frontendmatter.com/instructor-help-center.html)
19:21:27	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:21:27%20GMT	https://learnplus.demo.frontendmatter.com/fixed-instructor-cart.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-cart.html	(from https://learnplus.demo.frontendmatter.com/fixed-instructor-invoice.html)
19:21:28	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:21:27%20GMT	https://learnplus.demo.frontendmatter.com/fixed-instructor-view-course.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-view-course.html	(from https://learnplus.demo.frontendmatter.com/fixed-instructor-invoice.html)
19:21:28	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:21:27%20GMT	https://learnplus.demo.frontendmatter.com/fixed-instructor-invoice-settings.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-invoice-settings.html	(from https://learnplus.demo.frontendmatter.com/fixed-instructor-invoice.html)
19:21:28	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:21:27%20GMT	https://learnplus.demo.frontendmatter.com/fixed-instructor-browse-courses.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-browse-courses.html	(from https://learnplus.demo.frontendmatter.com/fixed-instructor-invoice.html)
19:21:29	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:21:27%20GMT	https://learnplus.demo.frontendmatter.com/fixed-instructor-take-course.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-take-course.html	(from https://learnplus.demo.frontendmatter.com/fixed-instructor-invoice.html)
19:21:29	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:21:27%20GMT	https://learnplus.demo.frontendmatter.com/fixed-instructor-take-quiz.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-take-quiz.html	(from https://learnplus.demo.frontendmatter.com/fixed-instructor-invoice.html)
19:21:29	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:21:27%20GMT	https://learnplus.demo.frontendmatter.com/fixed-instructor-quiz-results.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-quiz-results.html	(from https://learnplus.demo.frontendmatter.com/fixed-instructor-invoice.html)
19:21:30	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:21:27%20GMT	https://learnplus.demo.frontendmatter.com/fixed-instructor-my-courses.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-my-courses.html	(from https://learnplus.demo.frontendmatter.com/fixed-instructor-invoice.html)
19:21:31	77208/77208	---MCZ	200	added ('OK')	text/html	etag:W/%22b11fb214b425f33a7f8f6959cf6eb4ae%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-quiz-edit.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-quiz-edit.html	(from https://learnplus.demo.frontendmatter.com/fixed-instructor-courses.html)
19:21:31	69474/69474	---MCZ	200	added ('OK')	text/html	etag:W/%22a8930571d0d457ae197f782e56c69759%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-review-quiz.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-review-quiz.html	(from https://learnplus.demo.frontendmatter.com/fixed-instructor-quizzes.html)
19:21:32	9846/9846	---MCZ	200	added ('OK')	text/css	etag:W/%22a7b0ef1d7c2016826a3ece7aae11d661%22	https://learnplus.demo.frontendmatter.com/assets/vendor/dropzone.min.css	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/vendor/dropzone.min.css	(from https://learnplus.demo.frontendmatter.com/instructor-lesson-add.html)
19:21:32	1481/1481	---MCZ	200	added ('OK')	text/css	etag:W/%22445b42f96534903a7bd1350162642bd4%22	https://learnplus.demo.frontendmatter.com/assets/css/dropzone.css	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/css/dropzone.css	(from https://learnplus.demo.frontendmatter.com/instructor-lesson-add.html)
19:21:33	65611/65611	---MCZ	200	added ('OK')	text/html	etag:W/%22495d8502bd138b9410420b1bd5cf2783%22	https://learnplus.demo.frontendmatter.com/fixed-instructor-lesson-add.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-instructor-lesson-add.html	(from https://learnplus.demo.frontendmatter.com/instructor-lesson-add.html)
19:21:33	47487/47487	---MCZ	200	added ('OK')	application/javascript	etag:W/%22367971dba31063f2859cb0ece6c88249%22	https://learnplus.demo.frontendmatter.com/assets/vendor/dropzone.min.js	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/assets/vendor/dropzone.min.js	(from https://learnplus.demo.frontendmatter.com/instructor-lesson-add.html)
19:21:33	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:21:27%20GMT	https://learnplus.demo.frontendmatter.com/fixed-student-courses.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-courses.html	(from https://learnplus.demo.frontendmatter.com/fixed-instructor-help-center.html)
19:21:34	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:21:27%20GMT	https://learnplus.demo.frontendmatter.com/fixed-student-quizzes.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-quizzes.html	(from https://learnplus.demo.frontendmatter.com/fixed-instructor-help-center.html)
19:21:34	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:21:27%20GMT	https://learnplus.demo.frontendmatter.com/fixed-student-earnings.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-earnings.html	(from https://learnplus.demo.frontendmatter.com/fixed-instructor-help-center.html)
19:21:34	548/548	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Mar%202022%2012:21:27%20GMT	https://learnplus.demo.frontendmatter.com/fixed-student-statement.html	D:/044_KevinS/Semester6/MPPL/ForRio/ForRio/learnplus.demo.frontendmatter.com/fixed-student-statement.html	(from https://learnplus.demo.frontendmatter.com/fixed-instructor-help-center.html)
